momento,MediaCli_Valor,MediaAri_Valor,NumDatos_Valor,Ts00_Valor,Ts12_Valor,Maxima_Valor,FechaMax_Valor,Minima_Valor,FechaMin_Valor,FechaPro_Valor;;;;;;;;;
01-01-2023 12:00;19.6;21.2;13.0;22.1;16.5;26.5;2023.0;12.7;2023.0
02-01-2023 12:00;19.0;21.4;12.0;;14.2;27.3;2023.0;10.7;2023.0
03-01-2023 12:00;19.9;23.7;12.0;;14.6;28.8;2023.0;11.0;2023.0
04-01-2023 12:00;23.7;25.3;9.0;29.6;16.8;33.2;2023.0;14.2;2023.0
05-01-2023 12:00;22.0;23.6;11.0;;16.8;30.1;2023.0;13.9;2023.0
06-01-2023 12:00;20.7;24.3;9.0;;15.9;31.0;2023.0;10.4;2023.0
07-01-2023 12:00;20.5;24.0;9.0;;15.5;31.3;2023.0;9.7;2023.0
08-01-2023 12:00;21.5;25.4;9.0;;15.5;33.7;2023.0;9.3;2023.0
09-01-2023 12:00;20.1;20.5;9.0;;14.3;28.5;2023.0;11.7;2023.0
10-01-2023 12:00;22.6;24.0;9.0;;17.8;29.4;2023.0;15.9;2023.0
11-01-2023 12:00;18.1;21.0;9.0;;11.9;27.1;2023.0;9.1;2023.0
12-01-2023 12:00;18.4;21.5;9.0;;12.4;28.5;2023.0;8.3;2023.0
13-01-2023 12:00;20.2;23.2;9.0;;13.6;30.6;2023.0;9.8;2023.0
14-01-2023 12:00;19.9;22.2;9.0;;13.9;28.7;2023.0;11.1;2023.0
15-01-2023 12:00;20.9;24.7;12.0;25.1;13.9;30.5;2023.0;11.4;2023.0
16-01-2023 12:00;;23.5;10.0;;13.8;;;11.2;2023.0
17-01-2023 12:00;;22.9;9.0;;15.0;;;9.5;2023.0
18-01-2023 12:00;22.7;27.6;11.0;;15.6;35.0;2023.0;10.3;2023.0
19-01-2023 12:00;;23.7;10.0;;14.1;;;8.4;2023.0
20-01-2023 12:00;;21.3;9.0;;14.8;;;8.8;2023.0
21-01-2023 12:00;;23.7;9.0;;14.1;;;10.9;2023.0
22-01-2023 12:00;;26.8;10.0;;15.9;;;13.3;2023.0
23-01-2023 12:00;21.0;26.8;12.0;23.2;16.3;33.4;2023.0;8.5;2023.0
24-01-2023 12:00;20.6;20.8;10.0;;15.3;26.4;2023.0;14.9;2023.0
25-01-2023 12:00;18.4;21.1;9.0;;12.4;27.9;2023.0;9.0;2023.0
26-01-2023 12:00;;21.6;9.0;;12.6;;;9.9;2023.0
27-01-2023 12:00;20.7;23.2;9.0;;14.4;30.1;2023.0;11.2;2023.0
28-01-2023 12:00;22.3;24.5;9.0;;13.8;33.7;2023.0;10.8;2023.0
29-01-2023 12:00;24.6;26.8;9.0;;19.1;34.1;2023.0;15.1;2023.0
30-01-2023 12:00;24.0;26.4;11.0;;17.2;32.6;2023.0;15.5;2023.0
31-01-2023 12:00;22.2;23.5;9.0;;14.9;31.8;2023.0;12.7;2023.0
01-02-2023 12:00;21.3;24.8;9.0;;15.4;31.7;2023.0;10.8;2023.0
02-02-2023 12:00;23.5;27.6;12.0;25.0;15.3;34.1;2023.0;12.9;2023.0
03-02-2023 12:00;28.6;26.4;22.0;24.9;18.8;41.6;2023.0;15.7;2023.0
04-02-2023 12:00;20.9;20.9;24.0;19.3;14.7;29.1;2023.0;12.3;2023.0
05-02-2023 12:00;19.5;19.5;24.0;21.1;14.7;31.6;2023.0;12.3;2023.0
06-02-2023 12:00;22.0;22.0;24.0;25.3;15.2;33.6;2023.0;13.4;2023.0
07-02-2023 12:00;23.7;23.7;24.0;29.4;16.8;35.4;2023.0;13.5;2023.0
08-02-2023 12:00;23.3;23.3;24.0;24.9;16.1;34.5;2023.0;13.1;2023.0
09-02-2023 12:00;22.6;22.6;24.0;26.9;16.1;34.6;2023.0;14.5;2023.0
10-02-2023 12:00;23.5;23.5;24.0;25.7;17.2;33.9;2023.0;14.3;2023.0
11-02-2023 12:00;22.2;22.2;24.0;22.8;14.5;33.1;2023.0;12.4;2023.0
12-02-2023 12:00;18.7;18.7;24.0;19.9;15.9;27.3;2023.0;9.6;2023.0
13-02-2023 12:00;18.8;18.8;24.0;22.4;14.9;28.7;2023.0;9.1;2023.0
14-02-2023 12:00;19.4;19.4;24.0;23.5;14.6;27.9;2023.0;11.4;2023.0
15-02-2023 12:00;21.1;21.1;24.0;23.9;15.6;30.1;2023.0;12.2;2023.0
16-02-2023 12:00;18.3;18.3;24.0;21.1;12.5;26.3;2023.0;11.1;2023.0
17-02-2023 12:00;19.2;19.2;24.0;24.9;10.8;30.7;2023.0;8.0;2023.0
18-02-2023 12:00;19.3;19.3;24.0;23.2;10.7;32.1;2023.0;4.7;2023.0
19-02-2023 12:00;18.8;18.8;24.0;25.6;12.4;31.2;2023.0;7.1;2023.0
20-02-2023 12:00;21.5;21.5;24.0;25.8;13.5;31.8;2023.0;11.8;2023.0
21-02-2023 12:00;21.4;21.4;24.0;25.1;13.0;32.9;2023.0;9.9;2023.0
22-02-2023 12:00;20.3;20.3;24.0;25.9;13.0;32.3;2023.0;8.4;2023.0
23-02-2023 12:00;22.6;22.6;24.0;26.7;15.7;32.9;2023.0;13.4;2023.0
24-02-2023 12:00;21.1;21.1;24.0;21.3;14.3;31.5;2023.0;11.9;2023.0
25-02-2023 12:00;18.6;18.6;24.0;20.9;14.6;26.1;2023.0;10.7;2023.0
26-02-2023 12:00;18.7;18.7;24.0;23.6;11.1;29.6;2023.0;9.5;2023.0
27-02-2023 12:00;20.7;20.7;24.0;24.3;13.1;32.3;2023.0;11.3;2023.0
28-02-2023 12:00;21.2;21.2;24.0;25.9;13.9;32.3;2023.0;11.6;2023.0
01-03-2023 12:00;22.7;22.5;20.0;;15.1;32.2;2023.0;13.2;2023.0
02-03-2023 12:00;22.8;21.8;20.0;26.4;14.1;33.5;2023.0;12.1;2023.0
03-03-2023 12:00;21.9;21.9;24.0;24.8;15.1;30.9;2023.0;13.9;2023.0
04-03-2023 12:00;22.0;22.0;24.0;26.3;13.8;33.5;2023.0;11.9;2023.0
05-03-2023 12:00;21.9;21.9;24.0;24.2;14.6;33.2;2023.0;11.3;2023.0
06-03-2023 12:00;18.3;18.3;24.0;19.8;11.8;27.7;2023.0;9.8;2023.0
07-03-2023 12:00;18.5;18.5;24.0;18.0;13.5;28.3;2023.0;11.6;2023.0
