momento,MediaCli_Valor,MediaAri_Valor,NumDatos_Valor,Ts00_Valor,Ts12_Valor,Maxima_Valor,FechaMax_Valor,Minima_Valor,FechaMin_Valor,FechaPro_Valor;;;;;;;;;
01-01-2014 12:00;17.6;21.9;13.0;25.8;15.2;25.8;2014.0;9.5;2014.0
02-01-2014 12:00;16.3;20.4;13.0;19.4;13.0;23.0;2014.0;9.6;2014.0
03-01-2014 12:00;17.5;21.7;13.0;23.9;10.6;27.8;2014.0;7.2;2014.0
04-01-2014 12:00;22.2;26.8;13.0;27.6;15.2;32.4;2014.0;12.0;2014.0
05-01-2014 12:00;23.2;26.0;13.0;27.1;17.0;32.7;2014.0;13.6;2014.0
06-01-2014 12:00;22.2;26.6;13.0;28.0;16.6;31.4;2014.0;13.0;2014.0
07-01-2014 12:00;21.4;25.5;13.0;26.8;14.4;30.6;2014.0;12.2;2014.0
08-01-2014 12:00;21.9;26.1;13.0;22.8;14.0;32.6;2014.0;11.2;2014.0
09-01-2014 12:00;16.8;22.0;13.0;21.3;13.2;27.2;2014.0;6.3;2014.0
10-01-2014 12:00;20.0;23.2;13.0;25.2;13.6;28.6;2014.0;11.4;2014.0
11-01-2014 12:00;23.6;27.9;13.0;33.2;13.8;36.4;2014.0;10.7;2014.0
12-01-2014 12:00;25.0;30.3;13.0;27.4;18.4;36.6;2014.0;13.4;2014.0
13-01-2014 12:00;23.3;28.1;13.0;29.2;17.8;33.6;2014.0;13.0;2014.0
14-01-2014 12:00;24.8;28.7;13.0;29.2;18.0;34.0;2014.0;15.6;2014.0
15-01-2014 12:00;26.1;29.4;13.0;26.4;19.6;34.8;2014.0;17.4;2014.0
16-01-2014 12:00;20.7;25.6;13.0;25.0;15.6;30.0;2014.0;11.4;2014.0
17-01-2014 12:00;22.7;25.9;13.0;24.0;18.6;30.4;2014.0;15.0;2014.0
18-01-2014 12:00;22.8;25.6;13.0;23.1;16.8;32.2;2014.0;13.4;2014.0
19-01-2014 12:00;21.9;24.8;13.0;21.0;17.0;30.0;2014.0;13.8;2014.0
20-01-2014 12:00;20.2;22.9;13.0;21.0;17.4;26.4;2014.0;14.0;2014.0
21-01-2014 12:00;20.5;23.6;13.0;21.2;18.4;27.7;2014.0;13.2;2014.0
22-01-2014 12:00;18.7;22.7;13.0;21.0;15.6;26.0;2014.0;11.4;2014.0
23-01-2014 12:00;16.2;16.1;13.0;16.6;16.8;18.6;2014.0;13.8;2014.0
24-01-2014 12:00;16.2;19.0;13.0;22.2;8.8;25.6;2014.0;6.8;2014.0
25-01-2014 12:00;18.5;22.8;13.0;23.4;12.4;29.0;2014.0;8.0;2014.0
26-01-2014 12:00;20.1;24.2;13.0;24.2;13.2;30.8;2014.0;9.4;2014.0
27-01-2014 12:00;19.4;22.2;13.0;21.6;14.9;27.0;2014.0;11.8;2014.0
28-01-2014 12:00;21.4;24.3;13.0;26.4;14.0;30.0;2014.0;12.8;2014.0
29-01-2014 12:00;22.2;26.3;13.0;28.0;15.0;32.0;2014.0;12.4;2014.0
30-01-2014 12:00;22.1;26.6;13.0;25.0;15.7;31.4;2014.0;12.8;2014.0
31-01-2014 12:00;20.6;22.6;13.0;21.0;17.0;26.6;2014.0;14.6;2014.0
01-02-2014 12:00;18.0;21.1;13.0;19.0;11.6;26.4;2014.0;9.6;2014.0
02-02-2014 12:00;15.7;20.7;13.0;19.5;11.8;24.8;2014.0;6.6;2014.0
03-02-2014 12:00;17.3;21.5;12.0;17.2;14.3;25.4;2014.0;9.3;2014.0
04-02-2014 12:00;16.5;20.3;12.0;17.4;11.4;24.8;2014.0;8.3;2014.0
05-02-2014 12:00;16.1;16.9;12.0;13.8;13.3;21.3;2014.0;11.0;2014.0
06-02-2014 12:00;16.2;19.0;12.0;15.2;9.3;24.8;2014.0;7.6;2014.0
07-02-2014 12:00;17.2;21.4;12.0;18.0;10.0;27.2;2014.0;7.2;2014.0
08-02-2014 12:00;19.2;22.8;12.0;17.8;13.8;27.7;2014.0;10.7;2014.0
09-02-2014 12:00;20.8;23.1;12.0;20.4;13.0;29.6;2014.0;12.0;2014.0
10-02-2014 12:00;20.7;24.4;12.0;20.3;13.0;31.4;2014.0;10.0;2014.0
11-02-2014 12:00;20.0;23.6;12.0;23.2;12.4;30.3;2014.0;9.8;2014.0
12-02-2014 12:00;21.8;24.0;12.0;21.8;14.4;30.4;2014.0;13.2;2014.0
13-02-2014 12:00;21.2;24.1;12.0;18.3;13.0;31.4;2014.0;11.0;2014.0
14-02-2014 12:00;19.4;21.6;12.0;16.4;13.6;27.7;2014.0;11.1;2014.0
15-02-2014 12:00;19.0;21.7;12.0;17.2;12.0;27.6;2014.0;10.4;2014.0
16-02-2014 12:00;20.5;22.7;12.0;19.2;14.0;29.0;2014.0;12.0;2014.0
17-02-2014 12:00;22.2;25.5;12.0;28.0;15.0;32.3;2014.0;12.1;2014.0
18-02-2014 12:00;22.9;25.9;12.0;25.2;14.8;31.8;2014.0;14.0;2014.0
19-02-2014 12:00;21.6;23.8;12.0;21.0;15.6;28.2;2014.0;15.0;2014.0
