CodigoNacional;momento,MediaCli_Valor,MediaAri_Valor,NumDatos_Valor,Ts00_Valor,Ts12_Valor,Maxima_Valor,FechaMax_Valor,Minima_Valor,FechaMin_Valor,FechaPro_Valor
360011;01-01-2011 12:00:00;18.1;21.2;10.0;;9.2;29.2;2011.0;7.0;2011.0;
360011;02-01-2011 12:00:00;18.9;20.2;10.0;;15.2;25.0;2011.0;12.8;2011.0;
360011;03-01-2011 12:00:00;18.1;22.5;10.0;;17.4;26.2;2011.0;10.0;2011.0;
360011;04-01-2011 12:00:00;18.4;19.7;10.0;;14.2;23.4;2011.0;13.4;2011.0;
360011;05-01-2011 12:00:00;19.4;22.0;9.0;;13.6;28.0;2011.0;10.8;2011.0;
360011;06-01-2011 12:00:00;22.2;25.6;10.0;;15.6;32.0;2011.0;12.4;2011.0;
360011;07-01-2011 12:00:00;18.3;19.1;10.0;;16.2;21.8;2011.0;14.8;2011.0;
360011;08-01-2011 12:00:00;19.8;23.3;10.0;;13.6;29.0;2011.0;10.6;2011.0;
360011;09-01-2011 12:00:00;21.2;25.2;10.0;;13.8;32.6;2011.0;9.8;2011.0;
360011;10-01-2011 12:00:00;19.1;22.9;10.0;;13.6;29.6;2011.0;8.6;2011.0;
360011;11-01-2011 12:00:00;19.3;23.0;10.0;;12.6;29.8;2011.0;8.8;2011.0;
360011;12-01-2011 12:00:00;21.3;24.5;9.0;;15.6;30.6;2011.0;12.0;2011.0;
360011;13-01-2011 12:00:00;19.1;22.2;9.0;;15.8;26.2;2011.0;12.0;2011.0;
360011;14-01-2011 12:00:00;20.1;22.5;9.0;21.6;14.6;28.8;2011.0;11.4;2011.0;
360011;15-01-2011 12:00:00;14.4;17.4;3.0;21.4;8.2;23.0;2011.0;5.8;2011.0;
360011;16-01-2011 12:00:00;14.5;17.7;3.0;18.8;12.2;22.0;2011.0;7.0;2011.0;
360011;17-01-2011 12:00:00;16.0;19.4;10.0;;10.6;25.0;2011.0;7.0;2011.0;
360011;18-01-2011 12:00:00;16.6;21.1;9.0;;12.6;26.0;2011.0;7.2;2011.0;
360011;19-01-2011 12:00:00;18.5;20.4;9.0;;15.4;24.0;2011.0;13.0;2011.0;
360011;20-01-2011 12:00:00;18.3;21.0;9.0;;12.4;27.0;2011.0;9.6;2011.0;
360011;21-01-2011 12:00:00;19.5;22.8;9.0;;13.0;29.0;2011.0;10.0;2011.0;
360011;22-01-2011 12:00:00;22.0;;;;;31.0;2011.0;13.0;2011.0;
360011;23-01-2011 12:00:00;24.4;;;;;32.8;2011.0;16.0;2011.0;
360011;24-01-2011 12:00:00;22.3;23.7;9.0;;18.0;29.6;2011.0;15.0;2011.0;
360011;25-01-2011 12:00:00;22.7;24.6;9.0;;18.6;29.4;2011.0;16.0;2011.0;
360011;26-01-2011 12:00:00;22.6;24.9;9.0;;16.2;32.0;2011.0;13.2;2011.0;
360011;27-01-2011 12:00:00;20.7;22.9;9.0;;17.0;27.0;2011.0;14.4;2011.0;
360011;28-01-2011 12:00:00;20.0;22.8;9.0;;12.6;30.2;2011.0;9.8;2011.0;
360011;29-01-2011 12:00:00;21.1;;;;;32.0;2011.0;10.2;2011.0;
360011;30-01-2011 12:00:00;17.0;;;;;28.0;;6.0;2011.0;
360011;31-01-2011 12:00:00;19.0;21.0;9.0;;15.0;25.0;2011.0;13.0;2011.0;
360011;01-02-2011 12:00:00;20.1;21.8;9.0;;10.6;29.6;2011.0;10.5;2011.0;
360011;02-02-2011 12:00:00;16.3;21.6;9.0;;11.6;27.0;2011.0;5.6;2011.0;
360011;03-02-2011 12:00:00;17.9;20.6;10.0;;12.6;25.0;2011.0;10.8;2011.0;
360011;04-02-2011 12:00:00;19.7;23.3;10.0;;13.4;29.2;2011.0;10.2;2011.0;
360011;05-02-2011 12:00:00;20.6;23.3;10.0;;12.8;31.2;2011.0;10.0;2011.0;
