CodigoNacional;momento,MediaCli_Valor,MediaAri_Valor,NumDatos_Valor,Ts00_Valor,Ts12_Valor,Maxima_Valor,FechaMax_Valor,Minima_Valor,FechaMin_Valor,FechaPro_Valor
360011;01-01-2012 12:00:00;25.2;29.2;13.0;30.4;17.0;37.0;2012.0;13.4;2012.0;
360011;02-01-2012 12:00:00;25.5;29.2;13.0;29.0;19.8;35.4;2012.0;15.6;2012.0;
360011;03-01-2012 12:00:00;24.0;29.0;13.0;30.6;17.4;34.6;2012.0;13.4;2012.0;
360011;04-01-2012 12:00:00;22.0;27.1;11.0;25.0;18.2;33.2;2012.0;10.8;2012.0;
360011;05-01-2012 12:00:00;22.0;25.5;11.0;21.0;17.5;31.4;2012.0;12.6;2012.0;
360011;06-01-2012 12:00:00;21.2;23.9;11.0;20.0;15.4;30.0;2012.0;12.4;2012.0;
360011;07-01-2012 12:00:00;17.4;19.3;11.0;21.0;15.8;22.0;2012.0;12.8;2012.0;
360011;08-01-2012 12:00:00;;24.2;11.0;;19.3;;;13.4;2012.0;
360011;09-01-2012 12:00:00;19.9;20.7;10.0;18.0;18.0;24.4;2012.0;15.4;2012.0;
360011;10-01-2012 12:00:00;19.3;20.5;11.0;18.0;15.4;24.6;2012.0;14.0;2012.0;
360011;11-01-2012 12:00:00;18.6;21.3;11.0;22.0;13.6;27.2;2012.0;10.0;2012.0;
360011;12-01-2012 12:00:00;22.8;26.0;11.0;30.0;13.9;35.2;2012.0;10.3;2012.0;
360011;13-01-2012 12:00:00;23.0;26.7;11.0;20.0;18.7;32.0;2012.0;14.0;2012.0;
360011;14-01-2012 12:00:00;21.1;23.4;11.0;17.0;17.2;29.0;2012.0;13.2;2012.0;
360011;15-01-2012 12:00:00;20.8;23.3;11.0;;16.2;29.4;2012.0;12.2;2012.0;
360011;16-01-2012 12:00:00;19.4;22.2;10.0;19.0;14.4;27.7;2012.0;11.0;2012.0;
360011;17-01-2012 12:00:00;20.4;23.8;11.0;22.0;15.3;30.7;2012.0;10.0;2012.0;
360011;18-01-2012 12:00:00;23.2;26.9;13.0;27.4;15.8;33.6;2012.0;12.8;2012.0;
360011;19-01-2012 12:00:00;22.0;27.5;13.0;27.2;16.4;33.0;2012.0;11.0;2012.0;
360011;20-01-2012 12:00:00;20.0;23.6;13.0;20.2;16.0;27.6;2012.0;12.4;2012.0;
360011;21-01-2012 12:00:00;17.0;20.6;13.0;21.0;12.6;23.6;2012.0;10.4;2012.0;
360011;22-01-2012 12:00:00;17.6;22.2;13.0;21.8;13.8;26.2;2012.0;9.0;2012.0;
360011;23-01-2012 12:00:00;17.8;19.7;13.0;20.0;15.0;23.0;2012.0;12.6;2012.0;
360011;24-01-2012 12:00:00;19.5;24.4;13.0;25.6;14.0;29.8;2012.0;9.2;2012.0;
360011;25-01-2012 12:00:00;21.8;25.9;13.0;25.0;14.6;32.2;2012.0;11.4;2012.0;
360011;26-01-2012 12:00:00;21.0;26.1;13.0;25.2;14.4;33.0;2012.0;9.0;2012.0;
360011;27-01-2012 12:00:00;21.4;24.6;13.0;21.4;15.0;30.8;2012.0;12.0;2012.0;
360011;28-01-2012 12:00:00;17.5;23.2;13.0;21.2;13.2;28.0;2012.0;7.0;2012.0;
360011;29-01-2012 12:00:00;18.5;23.5;13.0;21.0;15.0;28.0;2012.0;9.0;2012.0;
360011;30-01-2012 12:00:00;17.8;22.5;13.0;20.0;15.6;26.2;2012.0;9.4;2012.0;
360011;31-01-2012 12:00:00;19.3;22.4;13.0;20.4;14.6;27.0;2012.0;11.6;2012.0;
360011;01-02-2012 12:00:00;18.7;22.7;13.0;22.8;13.4;27.0;2012.0;10.4;2012.0;
360011;02-02-2012 12:00:00;19.8;23.7;13.0;27.2;13.0;30.0;2012.0;9.6;2012.0;
360011;03-02-2012 12:00:00;20.4;24.6;13.0;21.2;13.0;31.2;2012.0;9.6;2012.0;
360011;04-02-2012 12:00:00;19.1;24.5;13.0;23.0;14.6;29.8;2012.0;8.4;2012.0;
360011;05-02-2012 12:00:00;19.8;23.7;13.0;25.6;12.8;29.0;2012.0;10.6;2012.0;
360011;06-02-2012 12:00:00;21.1;25.1;13.0;28.0;13.4;31.4;2012.0;10.8;2012.0;
360011;07-02-2012 12:00:00;19.7;23.3;13.0;23.0;14.0;28.0;2012.0;11.4;2012.0;
360011;08-02-2012 12:00:00;20.8;24.8;13.0;25.2;15.0;30.0;2012.0;11.6;2012.0;
360011;09-02-2012 12:00:00;23.3;27.6;13.0;30.2;14.0;35.0;2012.0;11.6;2012.0;
360011;10-02-2012 12:00:00;24.7;28.7;13.0;30.0;17.6;34.4;2012.0;15.0;2012.0;
360011;11-02-2012 12:00:00;24.0;28.6;13.0;29.4;16.8;34.0;2012.0;14.0;2012.0;
360011;12-02-2012 12:00:00;22.7;25.2;13.0;23.2;19.6;27.8;2012.0;17.6;2012.0;
360011;13-02-2012 12:00:00;21.4;25.5;13.0;24.0;16.6;30.4;2012.0;12.4;2012.0;
360011;14-02-2012 12:00:00;21.4;24.3;14.0;24.6;15.8;29.6;2012.0;13.2;2012.0;
360011;15-02-2012 12:00:00;17.9;23.0;13.0;20.0;15.2;25.2;2012.0;10.6;2012.0;
360011;16-02-2012 12:00:00;19.6;24.1;13.0;23.4;13.4;29.8;2012.0;9.4;2012.0;
360011;17-02-2012 12:00:00;19.7;23.6;13.0;21.6;16.8;27.6;2012.0;11.8;2012.0;
360011;18-02-2012 12:00:00;18.0;18.3;13.0;18.4;17.6;19.2;2012.0;16.8;2012.0;
360011;19-02-2012 12:00:00;20.1;21.5;13.0;22.1;14.0;26.8;2012.0;13.5;2012.0;
360011;20-02-2012 12:00:00;18.4;21.3;13.0;19.8;11.5;25.3;2012.0;11.5;2012.0;
360011;21-02-2012 12:00:00;18.2;22.2;13.0;24.4;10.6;28.0;2012.0;8.4;2012.0;
360011;22-02-2012 12:00:00;19.9;22.8;13.0;21.4;15.6;27.0;2012.0;12.8;2012.0;
360011;23-02-2012 12:00:00;17.6;22.3;13.0;21.4;11.3;28.5;2012.0;6.7;2012.0;
360011;24-02-2012 12:00:00;13.7;17.0;13.0;16.3;12.2;19.1;2012.0;8.2;2012.0;
360011;25-02-2012 12:00:00;17.2;19.5;13.0;20.0;14.4;23.2;2012.0;11.2;2012.0;
360011;26-02-2012 12:00:00;18.0;21.3;13.0;23.0;10.2;26.4;2012.0;9.6;2012.0;
360011;27-02-2012 12:00:00;19.4;20.8;13.0;18.2;16.4;24.8;2012.0;14.0;2012.0;
360011;28-02-2012 12:00:00;18.3;20.3;13.0;18.2;15.0;23.8;2012.0;12.8;2012.0;
360011;29-02-2012 12:00:00;16.7;19.0;13.0;19.2;12.8;22.6;2012.0;10.8;2012.0;
360011;01-03-2012 12:00:00;17.3;21.1;13.0;21.4;9.4;26.6;2012.0;8.0;2012.0;
360011;02-03-2012 12:00:00;19.4;23.1;13.0;;14.8;27.0;2012.0;11.8;2012.0;
360011;03-03-2012 12:00:00;20.1;23.5;12.0;;13.0;29.2;2012.0;11.0;2012.0;
360011;04-03-2012 12:00:00;20.5;24.7;12.0;;16.0;28.6;2012.0;12.4;2012.0;
360011;05-03-2012 12:00:00;17.1;19.6;12.0;;15.0;22.8;2012.0;11.4;2012.0;
360011;06-03-2012 12:00:00;17.1;20.1;12.0;;10.8;25.0;2012.0;9.2;2012.0;
360011;07-03-2012 12:00:00;18.8;22.3;12.0;;11.0;28.2;2012.0;9.4;2012.0;
360011;08-03-2012 12:00:00;19.4;24.3;12.0;24.0;11.8;30.0;2012.0;8.8;2012.0;
360011;09-03-2012 12:00:00;16.3;18.8;13.0;15.0;14.8;21.8;2012.0;10.8;2012.0;
360011;10-03-2012 12:00:00;18.0;17.8;13.0;17.0;12.6;24.4;2012.0;11.6;2012.0;
360011;11-03-2012 12:00:00;15.9;18.2;13.0;14.0;12.4;22.0;2012.0;9.8;2012.0;
360011;12-03-2012 12:00:00;17.4;19.3;13.0;15.0;11.8;23.8;2012.0;11.0;2012.0;
360011;13-03-2012 12:00:00;17.9;20.5;13.0;24.0;11.0;26.0;2012.0;9.8;2012.0;
360011;14-03-2012 12:00:00;20.2;24.8;13.0;23.0;12.4;30.4;2012.0;10.0;2012.0;
360011;15-03-2012 12:00:00;22.1;24.6;13.0;18.0;13.4;32.2;2012.0;12.0;2012.0;
360011;16-03-2012 12:00:00;14.7;16.5;13.0;15.0;12.8;19.6;2012.0;9.8;2012.0;
360011;17-03-2012 12:00:00;19.1;20.6;13.0;14.0;17.0;23.4;2012.0;14.8;2012.0;
360011;18-03-2012 12:00:00;17.8;21.3;13.0;18.0;11.0;26.4;2012.0;9.2;2012.0;
360011;19-03-2012 12:00:00;18.5;19.7;13.0;18.0;15.0;23.2;2012.0;13.8;2012.0;
360011;20-03-2012 12:00:00;18.1;20.4;13.0;21.0;12.0;25.8;2012.0;10.4;2012.0;
360011;21-03-2012 12:00:00;18.2;21.1;13.0;18.0;12.8;25.6;2012.0;10.8;2012.0;
360011;22-03-2012 12:00:00;15.9;18.6;13.0;16.0;9.8;23.4;2012.0;8.4;2012.0;
360011;23-03-2012 12:00:00;17.7;19.1;13.0;13.0;11.2;25.6;2012.0;9.8;2012.0;
360011;24-03-2012 12:00:00;15.6;17.8;13.0;;9.2;22.8;2012.0;8.4;2012.0;
360011;25-03-2012 12:00:00;15.2;17.7;12.0;13.8;9.2;22.2;2012.0;8.2;2012.0;
360011;26-03-2012 12:00:00;17.9;20.1;13.0;20.0;7.6;29.4;2012.0;6.4;2012.0;
360011;27-03-2012 12:00:00;;22.7;13.0;;7.4;;;4.8;2012.0;
360011;28-03-2012 12:00:00;17.0;22.0;12.0;22.0;7.8;27.6;2012.0;6.4;2012.0;
360011;29-03-2012 12:00:00;17.9;20.5;13.0;19.0;9.4;27.2;2012.0;8.6;2012.0;
360011;30-03-2012 12:00:00;17.6;21.4;13.0;21.0;6.4;29.6;2012.0;5.6;2012.0;
360011;31-03-2012 12:00:00;18.5;22.1;13.0;19.0;10.4;28.0;2012.0;9.0;2012.0;
360011;01-04-2012 12:00:00;17.8;19.3;13.0;19.0;13.6;23.0;2012.0;12.6;2012.0;
