CodigoNacional;momento,dd_Valor,ff_Valor,VRB_Valor
360011;01-01-2023 00:00:00;11.0;7.0;0.0
360011;01-01-2023 01:00:00;12.0;5.0;0.0
360011;01-01-2023 06:00:00;;;
360011;01-01-2023 12:00:00;355.0;4.0;0.0
360011;01-01-2023 13:00:00;41.0;5.0;0.0
360011;01-01-2023 14:00:00;11.0;3.0;0.0
360011;01-01-2023 15:00:00;340.0;5.0;0.0
360011;01-01-2023 16:00:00;306.0;3.0;0.0
360011;01-01-2023 17:00:00;284.0;7.0;0.0
360011;01-01-2023 18:00:00;281.0;7.0;0.0
360011;01-01-2023 19:00:00;286.0;6.0;0.0
360011;01-01-2023 20:00:00;176.0;4.0;0.0
360011;01-01-2023 21:00:00;207.0;6.0;0.0
360011;02-01-2023 00:00:00;220.0;10.0;0.0
360011;02-01-2023 06:00:00;222.0;7.0;0.0
360011;02-01-2023 12:00:00;210.0;10.0;0.0
360011;02-01-2023 13:00:00;217.0;10.0;0.0
360011;02-01-2023 14:00:00;224.0;10.0;0.0
360011;02-01-2023 15:00:00;215.0;7.0;0.0
360011;02-01-2023 16:00:00;211.0;7.0;0.0
360011;02-01-2023 17:00:00;241.0;11.0;0.0
360011;02-01-2023 18:00:00;217.0;7.0;0.0
360011;02-01-2023 19:00:00;250.0;6.0;0.0
360011;02-01-2023 20:00:00;222.0;8.0;0.0
360011;02-01-2023 21:00:00;224.0;7.0;0.0
360011;03-01-2023 00:00:00;;;
360011;03-01-2023 06:00:00;;;
360011;03-01-2023 12:00:00;207.0;12.0;0.0
360011;03-01-2023 13:00:00;204.0;13.0;0.0
360011;03-01-2023 14:00:00;195.0;15.0;0.0
360011;03-01-2023 15:00:00;209.0;14.0;0.0
360011;03-01-2023 16:00:00;195.0;14.0;0.0
360011;03-01-2023 17:00:00;217.0;14.0;0.0
360011;03-01-2023 18:00:00;208.0;13.0;0.0
360011;03-01-2023 19:00:00;214.0;13.0;0.0
360011;03-01-2023 20:00:00;196.0;14.0;0.0
360011;03-01-2023 21:00:00;207.0;12.0;0.0
360011;03-01-2023 22:00:00;202.0;13.0;0.0
360011;03-01-2023 23:00:00;193.0;12.0;0.0
360011;04-01-2023 00:00:00;;;
360011;04-01-2023 06:00:00;;;
360011;04-01-2023 12:00:00;203.0;11.0;0.0
360011;04-01-2023 13:00:00;202.0;7.0;0.0
360011;04-01-2023 14:00:00;190.0;5.0;0.0
360011;04-01-2023 15:00:00;340.0;3.0;0.0
360011;04-01-2023 16:00:00;310.0;5.0;0.0
360011;04-01-2023 17:00:00;22.0;4.0;0.0
360011;04-01-2023 18:00:00;290.0;4.0;0.0
360011;04-01-2023 19:00:00;60.0;5.0;0.0
360011;04-01-2023 20:00:00;30.0;5.0;0.0
360011;05-01-2023 00:00:00;306.0;5.0;0.0
360011;05-01-2023 06:00:00;332.0;5.0;0.0
360011;05-01-2023 12:00:00;13.0;10.0;0.0
360011;05-01-2023 13:00:00;10.0;9.0;0.0
360011;05-01-2023 14:00:00;30.0;10.0;0.0
360011;05-01-2023 15:00:00;350.0;9.0;0.0
360011;05-01-2023 16:00:00;360.0;10.0;0.0
